chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename
0.23332669,0.094940506,0.19766894,0.0047199335,1247.5800476882748,263742.9050159192,1907.8212453046433,194376.86169536746,2621.496780289298,3024858.104095273,0.03690734060808198,0.00034853728629918835,-5.441073e-06,0.036649406,3.9884726e-06,0.0022887362,151.99908088235293,-200.18538,2875.0405,116.348595,484.6644,17.990738,199.02489,25.287697,291.50247,0.28717083,179.40804,24.193773,99.91043,-22.253931,306.8604,11.182934,95.034065,-26.854319,97.11792,-7.637254,110.538635,-24.876745,123.126884,-12.010829,98.7303,-17.024942,77.726685,-8.125703,84.42433,-11.95662,79.74183,-12.614474,95.7183,-14.187262,94.29265,-8.2080765,89.58155,-15.015217,65.70997,-10.310198,94.443375,blues.00036.wav
0.24866745,0.09798514,0.06915838,0.0022311024,1188.473207701415,369609.1364333903,1683.097400498919,200320.1316079159,2339.8331573557134,2993475.5049751215,0.048163866130123745,0.001272015312079556,2.9822324e-06,0.0051578563,-1.9318713e-06,0.00079620676,123.046875,-328.56018,7473.8706,102.70981,631.448,19.872597,703.41345,26.714405,170.74292,7.1520658,252.62079,22.708387,248.45517,-6.9570885,208.76605,12.789707,154.86096,-10.729283,158.39136,-0.4425992,83.60074,-12.386709,110.197044,-8.909131,110.96426,-9.215009,126.906494,-9.087684,133.78241,-8.995918,188.49074,-7.6505113,194.09161,-7.2106442,158.5036,-9.389374,176.89981,-4.4802666,142.5322,-3.671359,175.98387,blues.00037.wav
0.26584655,0.09705007,0.16801718,0.0039275982,1514.1569584732365,551885.8806783353,2140.992473713748,222436.5678244501,3451.7991068191704,4234008.140881984,0.044373172249613305,0.0020144301429024895,2.6992334e-06,0.027412431,1.5692965e-05,0.0013528225,129.19921875,-192.69032,3217.0422,111.157486,760.53217,21.351843,298.48038,26.396648,250.29942,-0.6495015,190.40547,23.48705,170.42644,-25.476698,120.31707,16.92198,142.0317,-16.971931,190.6027,5.785404,97.44775,-25.736197,85.9731,-5.0530744,73.31196,-17.632252,81.1013,-7.9180593,57.716194,-15.158912,95.64357,-12.352484,66.22424,-17.237364,71.72385,-7.785286,67.17203,-13.039023,75.83923,-17.93637,59.201927,blues.00038.wav
0.25534856,0.097140804,0.08582264,0.002629058,1151.3104954192079,514648.4757531796,1709.532096870437,330245.41756701615,2312.1797282845127,3920015.4124071943,0.03532089858855375,0.0009460119121801402,1.2143153e-06,0.009102618,-2.2217644e-06,0.00030584424,117.45383522727273,-301.70804,5065.2104,111.53328,593.248,21.896053,301.5973,16.15057,242.01083,8.198791,283.87656,22.081917,138.2948,-8.601798,280.92072,1.4827532,120.92415,-17.077759,113.16592,-8.343712,113.457,-17.01078,106.476616,-10.576027,89.17511,-15.687029,78.27084,-12.606835,82.56499,-12.262773,91.05205,-14.563126,145.14175,-10.112008,142.63908,-5.792038,78.77299,-7.775544,88.69115,-7.1875286,137.39499,blues.00039.wav
0.39795133,0.080495425,0.13481365,0.0007786061,2272.4696395362157,202331.76050968084,2356.7258988358053,50235.65550967882,5108.157072487674,581335.9337940421,0.09764303279679042,0.0013824106742667992,-0.0023938995,0.0081146965,-0.0042821425,0.004323225,117.45383522727273,-110.28502,1286.2251,90.71587,229.9067,-2.5352986,227.45612,74.0649,114.22639,-11.763082,113.54915,39.210945,66.07152,-13.171311,86.33679,20.544195,50.4479,-17.162983,47.059048,12.81397,93.544205,-21.437147,41.112724,5.957196,49.044147,-8.026906,47.139214,4.240609,46.19584,-16.484732,33.894886,6.549282,35.43225,-5.6958103,39.568996,-3.6384895,36.250355,-4.8583665,48.235886,1.8528223,46.009598,blues.00040.wav
0.38697547,0.08545002,0.12910546,0.0008729451,2390.4218131952507,306586.90917778114,2463.3092400725595,80090.45549005378,5403.593285509716,953517.3210271882,0.10226074596384377,0.001595798596373276,-0.002519704,0.008560596,-0.0042843404,0.0040324703,129.19921875,-107.203255,1418.7047,88.49289,379.47546,-4.1719,324.23413,55.477848,129.48515,-8.0177145,106.98342,38.413597,70.49762,-6.4136605,89.53754,28.57575,85.686775,-19.81994,54.799854,13.244698,124.80087,-19.248566,68.76446,12.076122,52.37292,-4.5822673,56.79173,3.78424,47.4256,-16.988953,40.59251,11.621647,39.32478,-7.3614445,43.514942,-3.6652527,64.75104,-7.1768236,56.32909,1.9731815,46.39197,blues.00041.wav
0.37769634,0.0924858,0.110940404,0.0005275183,2301.5769172514874,205130.5525861144,2367.502276682992,47294.52710618255,5187.511838837732,563364.4814082641,0.09782391966357308,0.0018260240252338587,-0.0031246885,0.0084496,-0.003695581,0.0019649952,89.10290948275862,-159.5804,2438.8425,69.80602,240.75044,-4.402107,515.1101,76.845116,111.4487,3.9148974,118.83887,45.175888,40.97118,-4.860274,58.180298,32.20158,45.05411,-9.805074,68.408325,7.809358,66.92712,-21.826738,72.33282,9.69575,40.801743,-2.5847607,79.561035,3.310845,78.955055,-14.973028,67.092514,10.230251,81.903145,-4.087701,67.329796,-5.848176,95.971954,-2.4740317,164.174,6.6542916,109.11347,blues.00042.wav
0.39893433,0.0851663,0.12730543,0.0013169601,2155.845202511205,188104.8554259244,2371.9955859117244,60317.49350659318,5011.532444079901,938368.7105344004,0.08717463022041763,0.0012249031617383162,-0.0025001701,0.007336125,-0.003987369,0.004690342,129.19921875,-109.1407,2209.105,100.619644,230.52611,-8.666454,385.3847,47.35473,83.08291,-6.568465,89.71743,39.617756,92.3731,-8.521924,90.83311,29.572609,40.924583,-16.594837,58.669983,13.170881,113.541695,-24.213415,41.097633,6.5830193,63.028423,-8.652447,43.51108,4.930262,39.02321,-15.440971,38.604378,1.5342579,38.477776,-6.7545257,45.02885,1.4151897,75.8514,-3.9717412,40.486656,3.2871606,68.110146,blues.00043.wav
0.3901175,0.086306624,0.13620916,0.0004673378,2279.0311186738,170912.65479464465,2375.2320904719813,52988.857634600725,5198.686455463312,569824.0025389729,0.09252533171403712,0.0009024755703477607,-0.0021756263,0.010294866,-0.0046636397,0.0031387613,135.99917763157896,-109.53125,825.78674,86.9288,227.79308,-8.606026,278.6758,64.480484,82.361404,-6.302876,55.093422,43.645935,38.814426,-8.295385,51.62466,28.543201,54.884117,-14.081492,77.61288,8.137969,85.42997,-21.48412,69.56904,11.087112,94.99685,-5.095304,91.418175,3.98011,68.813225,-12.861199,52.78264,12.336353,61.292187,0.017295029,73.2527,-0.7424918,56.273926,-5.134484,95.952225,3.2994611,92.61926,blues.00044.wav
0.4296856,0.090013646,0.14828186,0.000708944,1739.1187836453275,144891.45658416915,2290.362915581739,65376.61349368666,4551.058301460992,819696.7521784143,0.048048310010634185,0.00026618744156701264,-0.0020876692,0.0138332825,-0.004860272,0.0023364867,129.19921875,-163.24342,669.9909,89.783844,207.5522,12.974768,134.92914,80.69835,43.353313,3.663785,32.880096,39.734093,38.96316,-5.409266,44.017635,26.490929,31.626709,-13.169032,37.974056,2.7055442,35.892223,-20.547697,38.927917,6.011405,37.744682,-2.9064913,50.2276,-0.43132123,31.98003,-17.537825,38.903324,4.16445,32.078102,-5.9858313,36.061157,-7.8653197,31.954786,-8.567486,31.808247,1.8536397,42.822426,blues.00045.wav
0.38802338,0.095142886,0.10254586,0.0009460606,1913.0130744881128,331727.67191329395,2361.6655249301634,92614.06419630522,4777.714832420968,1289231.061203629,0.05845780162412993,0.0009074450402103902,-0.0031622434,0.0056158844,-0.0034580296,0.002589237,123.046875,-182.60481,2273.023,90.67421,451.29395,14.12465,267.2211,67.552986,173.46623,2.6751466,117.65267,38.430412,65.76744,-8.419176,147.03831,24.123713,72.18448,-13.794528,59.881912,4.8405757,58.736797,-16.67912,44.43275,5.827117,42.44453,-5.1463914,49.54147,0.19292583,35.917686,-14.491466,40.213093,6.862848,30.48404,-4.4426827,40.142258,-2.9876113,26.153622,-4.8196287,35.666,5.403775,47.042995,blues.00046.wav
0.33642253,0.08611636,0.11219959,0.00052807614,2013.0124614921497,162651.93968287535,2310.0926354718417,44028.09559050866,4848.792721777118,581102.7284518713,0.07532370818832174,0.0008400964618032157,-0.003749812,0.008903605,-0.0030208817,0.0015340991,151.99908088235293,-149.96422,1104.749,93.663895,194.89076,6.347333,172.53929,71.49793,97.62369,-8.129108,96.843216,36.19368,39.400814,-9.783754,51.195137,17.647097,66.05271,-21.112295,55.397575,-0.13059248,64.453476,-22.204636,40.758312,5.426575,35.140984,-7.464398,42.076725,-4.32986,40.632484,-12.407085,31.270174,9.623547,46.44603,-5.024197,38.21109,-3.7060933,45.848766,2.3371365,53.570126,4.1607966,43.54496,blues.00047.wav
0.37950882,0.08355866,0.123896696,0.00091980497,2148.12910424686,166461.3162875229,2204.082986875012,80038.17915715853,4672.105545787413,822951.2202938269,0.09876687270398299,0.0013097469386016863,-0.002826761,0.007544906,-0.0038707186,0.0038977691,123.046875,-106.39663,1516.7443,102.66919,267.7005,-20.160872,370.71356,59.366917,123.92099,-9.9604225,130.07983,33.702366,59.594765,-14.187068,117.78866,23.52456,93.71705,-13.328019,62.01877,16.00551,79.06769,-18.926493,61.93205,7.824947,68.96398,-7.7978344,50.624645,4.040652,53.882565,-11.352144,37.236,2.0696385,46.954056,-5.736971,32.207054,0.46918026,65.75539,-1.9118732,65.256584,-3.1344144,46.584003,blues.00048.wav
0.27759308,0.09067043,0.08853809,0.00045790555,1318.6118509677021,411923.08830529155,1904.751803398941,170176.5856475494,3046.5652076384863,3067408.5660411404,0.039961269818252126,0.000759941091522924,-0.0042173346,0.006365132,-0.0021692591,0.0006243066,123.046875,-255.96312,3162.6323,110.83974,667.7594,21.46607,351.6857,67.558914,204.99408,4.2955728,197.39035,43.095005,83.037125,-4.5027637,74.33721,10.435257,75.69823,-8.718684,102.5398,1.6503065,80.245735,-20.581207,69.36396,-2.4358413,60.116077,-7.146028,66.00497,-11.169808,59.454624,-12.609449,42.896545,2.7359972,50.8929,-8.942252,59.62651,-7.9447265,59.154606,-2.3537965,70.32779,-0.71453446,82.61938,blues.00049.wav
0.40100908,0.08965715,0.18228516,0.0039758557,1945.2525226826747,147430.6727188353,2081.763029779175,73538.99437838983,4174.460398238109,808384.1460867272,0.08579060022718484,0.0012194024196383187,-4.7651437e-07,0.014091873,-3.7378155e-05,0.012257947,135.99917763157896,-83.02949,2507.6577,107.10441,315.97162,-25.338032,340.72153,57.1057,204.45326,0.07983578,138.05843,34.69768,73.129486,-11.060306,101.87094,20.544292,52.264706,-11.203026,61.223705,14.825527,59.41549,-10.235623,43.789463,12.548191,50.428417,-9.764642,45.16902,2.5628445,45.140182,-6.2880325,46.704365,3.0061862,33.8147,-8.714562,38.764835,-0.33176586,56.96435,-2.9872,42.399006,0.7050281,55.6446,blues.00050.wav
0.39370215,0.085228145,0.19659239,0.0017112998,1977.0957176055506,137168.42529728127,1927.7012074599013,73886.46080685855,3943.357335774362,695655.2182812053,0.10660165313225058,0.000946205608834699,-3.3478782e-06,0.018108413,-4.2046977e-05,0.009178951,99.38401442307692,-55.631004,1013.77313,114.9514,318.2905,-37.04922,205.41473,64.900314,68.838974,-7.1699824,93.57416,15.256332,114.96858,-16.24762,97.7986,18.646315,77.883606,-9.762152,68.49206,21.460814,73.34603,-5.662462,72.03129,12.79181,99.28801,-16.540876,55.811726,3.7969825,54.153934,-7.9076314,57.914635,8.472277,56.29077,-4.0752034,47.11786,3.2032907,50.154823,-5.1877713,54.7304,-1.2790169,57.963596,blues.00051.wav
0.33900785,0.0955117,0.09884554,0.002997097,1443.7501131951296,448696.6295521986,1670.6889549892858,189332.10247252998,3070.6131158461426,2084005.3671843417,0.0671879531612529,0.0030837184552870347,-2.4912893e-06,0.006553899,-3.875915e-05,0.0035254064,151.99908088235293,-225.26271,7864.959,117.62649,671.6421,-14.538812,815.5821,64.79437,174.35587,12.911809,315.0233,19.036669,251.42827,10.670199,197.08919,9.886925,112.78763,-2.3937402,101.74814,11.683764,65.722885,1.541284,62.230835,3.0635996,59.590923,-7.6256156,54.649868,-8.957072,87.28939,-4.3462014,51.26455,-0.06465931,48.13701,-2.5570846,46.64245,-3.443867,91.42138,-3.8725183,94.49835,1.3121446,82.40362,blues.00052.wav
0.41244242,0.08583299,0.1682386,0.003675618,2171.3957423705265,169933.4709709053,1954.2547399828075,84853.07447829444,4237.303044790458,745843.4212609519,0.1328151434406419,0.002348147700226341,-1.9111933e-06,0.012285062,-4.0395025e-05,0.009736572,103.359375,-76.74659,2904.6755,105.751114,432.7131,-43.19778,390.6787,60.959892,407.48145,-8.785327,203.7447,21.246374,121.033356,-12.868538,165.5035,18.610828,148.79478,-11.409451,57.129345,14.548587,78.48998,-6.0564647,68.89861,12.733197,64.49301,-9.375089,54.816513,1.3552763,64.21386,-3.620528,57.089237,7.000211,44.645622,-4.065216,60.540035,-0.2718751,52.581707,-3.706461,54.530518,-0.49440077,56.806168,blues.00053.wav
0.45287964,0.0794148,0.20083979,0.0035658428,2030.6170386876504,220858.36480890313,1987.1997407316637,73937.03718784152,4063.222169101653,847619.9736796903,0.10339893597737819,0.0019149243979982205,1.3859684e-06,0.016655367,-4.4824894e-05,0.0123716425,92.28515625,-57.94168,1749.596,109.0066,452.26117,-36.21867,304.0944,64.044914,150.55829,1.4201567,179.70105,26.318415,87.41293,-17.484892,150.62215,20.42565,60.34726,-9.550732,58.454647,18.168364,63.422527,-6.064984,61.46452,13.87447,63.644516,-11.29574,42.675922,4.6680374,59.14605,-6.4108768,37.881554,3.2184381,42.36298,-8.080516,33.424423,-1.7162846,43.28154,-5.4286165,35.17288,-2.57979,38.410805,blues.00054.wav
0.43304598,0.08771367,0.15766303,0.0043066265,2031.9933846543545,190930.35718929206,1976.354122412037,79079.31443635734,4023.536459088602,772116.5945189357,0.11311924485208817,0.0025288062349315557,-1.5944221e-06,0.0099422205,-1.4255254e-05,0.010516993,135.99917763157896,-98.771095,3338.735,104.79962,339.65695,-35.097168,349.19427,60.695198,284.488,-2.8405914,154.94588,22.22947,125.7887,-7.831078,108.20958,19.035414,104.4004,-11.572287,51.382214,17.017876,105.08026,-5.3780265,57.898228,12.197646,67.92558,-9.955082,58.173283,0.35537425,55.37697,-4.2638063,43.36486,6.1363654,44.28576,-4.823618,56.980083,1.4952292,43.50407,-1.4962364,69.897865,3.5054739,40.3069,blues.00055.wav
0.39099976,0.089701205,0.13775411,0.0032615764,1811.548597685105,347373.0930799338,2052.0015654086774,119607.93276195253,3927.985992785673,1515679.3263610902,0.07550308451759474,0.001698276613367128,-4.622446e-06,0.012996036,-2.8430513e-05,0.005138235,161.4990234375,-145.29242,4647.8833,102.850784,530.9257,-12.567544,354.1106,56.993618,279.27225,2.221108,261.18112,26.614082,190.24197,-4.298428,191.16797,17.341423,107.84073,-8.016128,80.43466,15.237472,82.39677,-6.948761,48.317547,7.4706593,104.04367,-10.477943,49.6342,-2.3457482,92.43324,-6.792832,78.48814,2.6741998,46.55548,-4.7882075,73.1065,-0.9448771,62.88041,0.021900812,91.02122,-2.003514,53.255524,blues.00056.wav
0.42442203,0.085151926,0.17591807,0.003568296,1886.9577813598778,253389.3190254082,1913.2410486745825,123436.92674711054,3828.2471269576567,1247015.7715712755,0.08993966913186388,0.0015348868328816851,-2.6587983e-07,0.014279321,-3.3494016e-05,0.010402275,92.28515625,-92.73328,3131.9702,115.32343,522.344,-35.068222,408.58557,57.875343,331.25388,1.8522309,301.6893,26.613142,152.54677,-14.536868,149.01703,22.128332,109.92517,-8.207463,72.0036,11.016058,103.81337,-5.6494255,79.72065,7.278642,70.31647,-10.204165,56.593018,1.3267536,67.24511,-4.1071086,69.16039,0.9749937,48.08975,-6.5528083,35.689777,-0.6891603,46.26974,-2.1258135,47.5024,-1.5101182,50.215633,blues.00057.wav
0.35681704,0.08764,0.16190661,0.004790586,2068.33217159229,283340.98021351115,2033.9588199172513,116351.66958843413,4231.815658533933,1130991.0146468694,0.10435170751160093,0.001929636247653688,-5.459338e-06,0.013774456,-2.9197925e-05,0.00937051,107.666015625,-95.44059,3216.1946,105.23433,612.76733,-26.953482,376.1165,60.816486,117.35528,-4.854668,152.49684,21.54347,167.84456,-13.520524,118.71464,12.13553,103.32625,-20.231928,90.339134,12.156194,85.81288,-5.2262135,73.183075,10.267819,61.97443,-9.4598,66.39126,3.8689911,67.318054,-10.188684,59.287865,3.5827923,53.05044,-3.1101313,48.43398,0.2006278,57.98104,0.8418171,66.159874,-3.4198139,60.70474,blues.00058.wav
0.40597057,0.08501087,0.169917,0.0042539155,2235.5723886035353,239292.3857322379,2099.799351413852,50609.8341917203,4389.459355967228,723769.0889032226,0.1422416527697216,0.004211845275557566,4.9160017e-06,0.011847863,-4.9737257e-05,0.011167618,107.666015625,-86.268684,2577.3123,91.95878,321.41037,-23.41585,238.66017,68.26197,143.2557,-3.8848531,228.16527,22.747063,164.15065,-9.897946,125.57212,16.88897,70.13793,-11.390699,59.90123,18.429132,73.548225,-7.012551,41.342537,10.759531,55.372566,-11.943846,58.56901,0.991791,43.030468,-5.9280124,53.418945,5.316061,40.260693,-6.1359916,47.904564,1.9500208,57.432934,-5.091172,53.962177,-0.6716707,39.80734,blues.00059.wav
0.43084884,0.080378175,0.19617338,0.0034484908,1946.4485708086947,124910.15135613598,1979.90414241133,55766.82480500453,3955.7143633990718,639383.3366215251,0.09742287195475638,0.0013971267188710467,-1.0166474e-05,0.016944114,-5.560264e-05,0.01153465,151.99908088235293,-67.761024,1612.4387,111.7113,307.75888,-34.646255,223.12851,61.319546,228.93219,0.044202104,175.38211,30.56148,113.36227,-12.693844,109.601265,21.164927,91.73634,-13.122508,55.812668,16.284252,73.353325,-6.337016,38.10535,12.300311,50.141613,-12.475308,40.450188,1.677715,40.884186,-5.1477866,36.88602,4.648344,39.39704,-6.9102273,33.27316,1.054118,46.633873,-4.730588,56.06096,-0.6605824,50.188393,blues.00060.wav
0.4519546,0.075715706,0.14166255,0.0006225089,2503.937744726624,162905.37539249548,2180.439232513555,34058.660910466075,5077.364425482164,397116.35707964376,0.16753371519721577,0.0025504901484989383,-0.00024455992,0.010618292,-0.0020656553,0.0037894212,129.19921875,-82.52998,1043.4323,94.164505,208.17197,-27.112604,166.58902,75.65927,55.314293,-27.521809,67.82732,35.577274,42.440685,-20.30349,49.30245,25.112028,54.751095,-15.370209,47.82027,11.3539715,56.48817,-13.391486,54.973377,8.14732,50.100494,-8.500546,64.64976,8.289691,72.68799,-10.354396,72.02632,-3.471038,50.247,-5.228659,33.00185,-2.586173,38.197906,-8.361181,72.61642,-6.984574,35.917435,blues.00061.wav
0.3119012,0.09269808,0.10622777,0.0008653153,2280.154186434082,422191.9947473055,2119.794149626267,36002.27154696118,4732.98305856656,781039.2693244062,0.11714180624033256,0.003780221473814957,7.378125e-06,0.0060941805,7.049084e-05,0.00301866,112.34714673913044,-144.92339,1826.8666,95.732994,711.2628,-21.616442,419.7297,49.62627,186.21233,-29.88752,267.99338,29.351145,146.09868,-18.850819,248.81926,17.902308,91.90008,-9.670823,107.87045,5.516722,77.3131,-9.557408,74.18587,6.359987,108.233345,-21.088718,79.01964,2.466054,90.45,-9.539148,70.776215,-1.4058187,79.28722,-9.312422,90.82838,5.1551495,220.4503,-8.118464,102.73824,-2.4402168,109.62964,blues.00062.wav
0.3303898,0.089893155,0.0962278,0.0017359635,2839.8868647531226,289513.838370844,2443.9897071310743,56248.152179413875,5711.47812137471,476263.8609413221,0.15441054294760248,0.0030691837452442696,-0.00015191098,0.005418853,-0.0003852186,0.0028933934,92.28515625,-129.15756,2037.5012,72.09806,426.36517,-7.7710886,593.79803,49.25128,142.07368,-32.72323,107.302666,21.60696,78.493195,-27.37162,188.03763,15.0016575,52.663307,-10.260744,121.35637,12.431697,51.915085,-17.031103,57.22801,7.1205482,68.507515,-18.018093,66.155426,2.924361,46.863495,-14.481514,69.771324,4.0730195,56.868076,-14.528057,66.761566,7.258472,80.84455,-8.21289,81.373505,-1.9991802,76.82915,blues.00063.wav
0.3326599,0.08039345,0.11737103,0.00054604106,2553.361072844356,107874.46264550369,2280.187545149397,32825.23540104683,5148.284104915893,276458.18610405194,0.14683293153035576,0.001059015153491846,-1.4411769e-05,0.007764537,-0.00031954423,0.0028780962,151.99908088235293,-85.13846,889.097,88.807526,172.05463,-16.32557,190.40562,59.228165,130.02379,-35.98338,78.20518,14.397045,41.03355,-22.296473,51.30546,9.660774,53.484436,-14.823983,45.236996,11.181689,45.688698,-14.806866,42.160072,8.475102,36.53898,-19.587511,37.816113,6.415234,42.179497,-13.781304,40.455486,6.1189365,38.93814,-13.149335,44.34349,3.9346714,47.962437,-7.6156745,43.322422,3.753453,40.893585,blues.00064.wav
0.29277053,0.08795711,0.10029806,0.0008634326,2816.3627739513495,347610.53992871055,2372.057664485805,44802.74595120805,5613.737696671984,617082.3959867021,0.14628196297370458,0.002553609353603767,-0.00022097016,0.0055898093,-0.0006391738,0.0025482122,107.666015625,-118.35662,1182.1466,74.87531,605.6735,-19.86609,341.94843,46.944565,126.391266,-32.559826,128.8168,23.820112,84.06198,-26.355211,158.19856,17.678152,55.986504,-13.824853,74.54639,11.931674,68.852776,-17.888668,62.154594,7.5392737,67.23195,-22.89513,46.130962,4.7638674,63.41402,-12.789288,76.19104,5.6152854,57.887627,-14.7285595,90.324356,6.676352,102.575455,-9.173862,135.86937,-2.2358475,100.82644,blues.00065.wav
0.37472302,0.088798285,0.11043558,0.0007043871,2340.734161210057,347467.9215771136,2256.391761666109,45429.41203439721,4972.721052059164,734172.734303554,0.12179161832946636,0.00399985368271014,3.8135588e-06,0.0055223973,-5.1039682e-05,0.0034514891,161.4990234375,-116.60201,1592.5149,97.43107,505.02853,-13.89173,291.4989,48.967636,154.69276,-22.59646,162.33765,27.759014,79.28348,-20.245163,186.11568,18.638863,65.97926,-14.6395855,74.01625,8.482747,51.36214,-16.644682,70.00743,11.017631,83.002235,-13.866874,74.47449,9.734925,76.13928,-5.1067657,75.978745,2.636182,80.184,-9.879659,55.665314,6.151771,99.9892,-7.694128,90.458664,-4.8331757,76.36784,blues.00066.wav
0.33792356,0.086318515,0.12903984,0.0005594503,2258.1151496918774,219211.02965676523,2175.9191964461243,55774.106259345084,4754.616183747825,691346.7773225604,0.1127057352088167,0.0017066661518408302,-4.7389673e-05,0.008280907,-0.00056818343,0.004083848,161.4990234375,-95.46357,934.8758,101.38746,365.61862,-20.677706,347.0012,48.668915,176.19234,-30.248262,140.44307,20.807701,85.45373,-18.291418,241.33427,14.138235,62.31357,-12.79949,79.67008,13.443616,56.49831,-14.068502,105.804184,7.7323503,72.947685,-19.215458,59.478878,2.8566134,48.573975,-9.819336,62.292103,6.9123664,66.25329,-11.297557,76.389915,8.940816,64.62546,-2.9511456,60.087334,-0.9717592,60.424816,blues.00067.wav
0.28943267,0.08272558,0.103048205,0.0009831687,2513.345357580177,175980.33560544302,2345.0210767557146,47220.925040840666,5246.740637688515,473136.70399258804,0.13510738411156226,0.0015157114638884432,-1.9602998e-05,0.0059485324,-0.00028305833,0.0026650017,161.4990234375,-113.20137,1586.7279,88.7261,316.39017,-8.926565,227.4858,49.474174,139.9142,-34.579094,122.9026,15.856428,68.51744,-17.74022,68.03439,14.70729,58.985874,-11.190547,50.51273,15.368716,54.710556,-15.0683975,68.79444,8.74908,61.95054,-18.629265,32.853256,5.4561954,78.35331,-9.2695465,78.84931,8.014036,74.87074,-9.542045,56.56996,5.8658543,44.599762,-4.400539,55.80246,3.6217515,81.65336,blues.00068.wav
0.29205313,0.08678043,0.11649022,0.00096674514,2371.309053037537,236750.96160197747,2209.900826494475,43101.241525217534,5005.187393507105,485874.7857622289,0.12512877332269914,0.0025021753415951087,-9.993256e-05,0.00859494,-0.00026028298,0.00251759,123.046875,-121.47392,1182.4146,96.09719,436.45776,-19.590857,272.33472,48.038452,131.02328,-38.784626,200.09312,24.768978,103.46194,-32.94141,132.1605,8.102542,101.19304,-17.818922,68.949776,6.1178603,74.089905,-19.995438,42.907158,6.800339,64.269,-19.33321,87.267006,-0.10917249,66.24715,-12.253941,60.685516,-4.9236603,60.144848,-10.414173,59.10895,-2.0453281,115.316956,-1.7603426,104.79031,-3.9544342,77.135475,blues.00069.wav
0.32279274,0.091965914,0.10609345,0.0011071796,2159.3982770102075,328875.5028441523,2130.1820829529943,68593.75422315783,4684.512534440255,1074307.1897954769,0.09834769854505027,0.0017452852439065914,3.068457e-05,0.0062190923,0.00030903623,0.0029623269,143.5546875,-133.04897,1942.1404,105.73889,800.0214,-22.158222,315.99823,41.830692,143.74637,-26.992502,154.97864,19.118574,88.22192,-26.566029,223.71312,19.235983,94.83168,-15.342011,91.89704,6.989914,72.57198,-10.814381,98.90834,6.7986693,69.69671,-11.726956,71.32867,4.3977103,65.7164,-6.0319624,63.23894,1.963064,70.72971,-12.314546,93.092354,3.256975,64.55043,-8.806516,64.472244,-3.3691108,71.41509,blues.00070.wav
0.30516553,0.08006666,0.12049756,0.0003269429,2429.004094153088,97744.0466487419,2286.7671320519435,25016.954770191904,5065.090666237674,232002.8801022843,0.13464138328982986,0.0014292187567062592,-1.1232602e-05,0.008874803,-0.00037856307,0.0023908527,143.5546875,-89.39791,694.5907,93.79924,192.50111,-14.558413,133.71312,54.38949,99.20524,-33.50723,64.58907,19.428232,41.679012,-19.761513,46.925266,13.029956,46.16585,-13.86451,52.39643,14.617379,51.479355,-14.972617,60.136395,10.598986,35.43481,-18.020245,34.390312,6.659176,55.031654,-10.210894,54.227547,6.535371,39.77693,-10.852218,36.393036,3.325134,41.15927,-6.184798,42.492855,3.009296,40.244335,blues.00071.wav
0.30708113,0.08071964,0.10386268,0.0004471643,2594.754688324257,292991.8382445893,2518.903764680588,59914.58062591397,5659.768457257831,548496.5761523782,0.1291906086861949,0.002800874805590252,-4.7835954e-05,0.007665105,-0.00020079273,0.0012439538,103.359375,-118.70432,758.802,87.64562,307.06256,6.5529914,247.97446,45.102318,87.284874,-38.91159,78.56509,20.823198,60.296448,-26.864548,46.410915,13.807368,57.68386,-17.236187,43.76774,5.111261,45.84007,-15.712021,41.68109,3.9887707,43.40912,-27.53658,41.36734,3.0563989,42.546314,-15.962014,35.93511,10.867272,50.98921,-12.656353,33.2092,2.818681,33.121784,-13.342627,34.9426,-4.367504,44.16658,blues.00072.wav
0.34204182,0.08416539,0.2596437,0.0054843687,2094.77779293329,108543.82158877894,2158.36187525996,42064.50062844102,4482.603366081787,495610.0580419375,0.10054024374033256,0.000993991151988332,-7.0237743e-06,0.038446758,-2.3900406e-05,0.013974295,99.38401442307692,-30.126768,1122.2214,103.738075,204.29926,-19.742794,185.54372,56.41043,173.3163,-12.707871,121.6278,20.187708,94.621796,-17.338875,90.20042,16.300972,64.64779,-18.438002,56.85981,8.925146,52.387844,-11.655669,53.7291,11.209243,39.441807,-8.847433,51.86746,9.09779,52.93919,-3.572931,37.690296,4.3794627,38.756035,-2.8248992,45.271076,4.7203135,44.101475,0.4887798,51.548252,1.4746345,69.965454,blues.00073.wav
